HouseID,OverallQual,GrLivArea,TotalBsmtSF,GarageCars,BedroomAbvGr,FullBath,YearBuilt,LotArea,Neighborhood,PropertyType,SalePrice
11303,9,1660,653.0,2.0,5,2,1963,8119.0,West,Detached,642826
11306,9,1671,410.0,,3,3,1992,4025.0,Greenfield,Detached,622016
11307,10,1314,,0.0,3,2,1965,5673.0,West,Semi-Detached,604800
11308,10,1581,1114.0,2.0,4,1,1984,12381.0,Greenfield,Townhouse,652635
11310,6,1867,1255.0,2.0,4,2,1983,2598.0,West,Detached,611784
11312,4,1301,263.0,2.0,4,2,2017,5027.0,Central,Detached,458416
11313,3,2113,,2.0,3,3,1954,6130.0,Greenfield,Semi-Detached,474775
11314,7,2266,1374.0,1.0,5,3,1959,7222.0,North,Townhouse,624636
11316,6,1331,1218.0,2.0,5,3,1978,5004.0,East,Detached,490859
11317,4,1327,707.0,3.0,3,1,1980,4253.0,North,Detached,454758
11318,10,1233,1089.0,3.0,3,2,2015,9797.0,Greenfield,Townhouse,614958
11322,5,648,1001.0,2.0,3,2,1982,13795.0,West,Detached,431004
11323,7,2099,891.0,1.0,3,2,2017,8059.0,East,Detached,609660
11324,8,1068,576.0,3.0,3,3,2008,10151.0,North,Townhouse,543333
11325,7,1783,890.0,2.0,3,2,2013,16614.0,East,Detached,658360
11326,3,1903,1158.0,1.0,3,2,1993,7420.0,East,Detached,507899
11328,7,1030,1123.0,2.0,2,2,2002,6070.0,South,Semi-Detached,522116
11329,8,500,782.0,2.0,4,1,2023,8863.0,West,Detached,532294
11330,7,1851,1519.0,2.0,3,2,1998,4176.0,Greenfield,Detached,648283
11331,8,2740,580.0,4.0,3,3,2015,6376.0,Lakeside,Semi-Detached,749928
11332,8,2431,1245.0,0.0,2,3,2012,4970.0,Greenfield,Townhouse,693290
11333,9,1865,1523.0,2.0,3,3,1974,13857.0,Greenfield,Detached,675099
11334,10,1480,1242.0,2.0,4,2,1953,17495.0,West,Semi-Detached,662688
11335,6,2194,969.0,2.0,5,2,2000,6820.0,Central,Detached,638348
11336,8,1215,839.0,2.0,3,3,1960,5650.0,North,Semi-Detached,533989
11338,8,2028,481.0,3.0,3,2,2015,9011.0,Lakeside,Detached,708990
11339,8,2333,662.0,3.0,5,1,2019,6101.0,West,Semi-Detached,738475
11341,9,1966,1545.0,3.0,3,3,2018,16656.0,Central,Detached,750754
11342,10,1470,1202.0,2.0,4,3,1978,7001.0,South,Detached,625167
11343,9,1736,663.0,3.0,4,3,2022,10417.0,Lakeside,Semi-Detached,657698
11344,3,777,926.0,,1,2,2021,8193.0,East,Detached,363566
11346,5,1525,766.0,2.0,5,2,1976,3488.0,Lakeside,Detached,550829
11347,5,1462,1442.0,2.0,4,1,1957,9962.0,East,Detached,485108
11348,9,1834,501.0,2.0,3,3,2010,17224.0,Central,Detached,686704
11350,7,2367,1381.0,2.0,3,2,2019,10594.0,East,Detached,678857
11352,10,1745,865.0,2.0,4,2,2018,12631.0,West,Semi-Detached,710632
11353,9,1570,990.0,0.0,3,1,2022,12561.0,East,Semi-Detached,631756
11355,4,2204,840.0,1.0,4,1,2009,10225.0,Greenfield,Detached,527867
11357,6,1388,1568.0,2.0,3,4,1954,11081.0,Lakeside,Detached,619536
11358,5,1583,607.0,3.0,3,1,1960,6183.0,East,Townhouse,493795
11359,6,1010,904.0,2.0,4,2,1964,4605.0,Central,Detached,477704
11360,9,1299,989.0,2.0,3,2,2013,9589.0,Greenfield,Detached,610207
11361,8,1488,492.0,2.0,4,2,1962,3604.0,North,Detached,531576
11362,8,2231,1287.0,2.0,5,1,1956,9333.0,West,Detached,660645
11364,8,1856,972.0,0.0,5,3,2005,4365.0,Central,Semi-Detached,602540
11365,10,2218,869.0,0.0,6,2,2013,8218.0,West,Townhouse,686688
11366,8,1674,,3.0,2,2,1999,7402.0,Central,Semi-Detached,637493
11367,5,1965,1047.0,2.0,3,3,1979,15410.0,Central,Detached,551249
11368,8,1693,964.0,1.0,5,3,1971,4487.0,Lakeside,Detached,639982
11370,4,1429,759.0,3.0,2,1,1977,4795.0,East,Detached,464307
11372,5,1676,1711.0,2.0,2,2,2016,13160.0,East,Detached,606224
11373,10,2533,1106.0,2.0,6,2,1954,9245.0,North,Detached,794315
11374,4,2259,1448.0,2.0,3,2,2014,5604.0,East,Townhouse,585321
11375,5,2281,494.0,4.0,3,2,1964,,North,Detached,590986
11376,7,2430,1113.0,4.0,4,2,2016,3324.0,North,Detached,713959
11378,7,1859,459.0,3.0,4,3,2018,,North,Semi-Detached,641160
11379,8,1410,754.0,1.0,3,2,1992,4866.0,Central,Detached,613977
11381,8,2089,1430.0,2.0,3,1,1971,8628.0,South,Detached,636065
11382,6,2412,1147.0,2.0,4,3,2011,6698.0,North,Detached,666185
11383,5,1673,437.0,3.0,4,1,1975,3373.0,North,Detached,497844
11384,6,1502,971.0,1.0,3,1,1967,11805.0,South,Detached,455618
11385,3,1750,1171.0,,2,2,1997,9302.0,West,Townhouse,484561
11386,6,2081,1120.0,3.0,3,2,1958,18309.0,Greenfield,Townhouse,551852
11387,3,956,312.0,3.0,3,3,1950,13367.0,Lakeside,Detached,376980
11389,9,1447,1024.0,2.0,4,2,1972,15136.0,North,Detached,592521
11390,3,1079,1265.0,2.0,3,2,1994,13774.0,South,Detached,398037
11391,4,1471,172.0,1.0,4,2,1951,5744.0,North,Detached,386775
11392,8,1669,985.0,4.0,4,2,1963,6585.0,Central,Detached,666440
11393,10,1501,1107.0,3.0,4,2,1987,9628.0,North,Detached,712400
11394,8,2549,1390.0,1.0,3,3,1989,,West,Detached,706012
11395,7,1930,1327.0,1.0,3,3,2012,7172.0,South,Semi-Detached,668362
11397,5,2092,,3.0,3,2,2024,10099.0,Greenfield,Semi-Detached,591364
11398,9,1124,,1.0,3,2,1955,5926.0,Central,Detached,573431
11399,6,2322,893.0,2.0,3,2,1952,12676.0,Lakeside,Detached,636488
11401,5,2119,1607.0,2.0,4,2,2015,9028.0,Lakeside,Detached,683528
11402,5,1160,1334.0,,3,4,2024,6345.0,Central,Semi-Detached,564908
11403,3,895,1222.0,1.0,3,2,2016,7976.0,Greenfield,Semi-Detached,396869
11404,8,2200,1202.0,3.0,3,4,1980,5647.0,South,Detached,681225
11405,4,1957,828.0,3.0,3,3,1982,3341.0,West,Semi-Detached,516736
11406,10,1254,,3.0,4,3,1950,7054.0,Central,Townhouse,596624
11407,4,1272,1718.0,0.0,3,3,1993,7572.0,East,Semi-Detached,450187
11408,7,2369,673.0,2.0,3,2,1964,,Lakeside,Detached,661772
11409,9,1096,1696.0,2.0,3,2,1986,13803.0,Greenfield,Semi-Detached,602374
11410,4,2653,921.0,1.0,3,2,1976,5965.0,West,Detached,576829
11411,6,1255,1580.0,3.0,2,1,1997,6780.0,East,Townhouse,511128
11412,4,2101,487.0,2.0,5,2,1976,11293.0,East,Detached,507199
11414,10,2082,755.0,3.0,3,2,2016,8573.0,Central,Detached,740474
11415,4,1451,484.0,3.0,2,4,1979,6657.0,North,Detached,481213
11416,6,1660,1137.0,0.0,3,3,2015,7169.0,West,Townhouse,531936
11417,3,1773,1454.0,2.0,3,1,1956,,North,Detached,476209
11418,9,1199,712.0,2.0,3,2,1983,6762.0,Central,Detached,585148
11419,7,2157,450.0,2.0,4,2,1981,11419.0,South,Townhouse,578710
11420,3,1468,1013.0,1.0,3,2,1988,3323.0,East,Detached,423693
11421,3,1624,1015.0,2.0,3,3,1992,4204.0,Lakeside,Detached,455155
11423,5,500,1430.0,2.0,5,2,1952,4734.0,North,Detached,448472
11424,9,1645,1026.0,1.0,2,3,1995,18449.0,East,Detached,651736
11426,8,2182,1140.0,2.0,3,1,1992,5783.0,East,Semi-Detached,659377
11427,9,1739,911.0,3.0,2,2,1952,11378.0,Greenfield,Townhouse,625408
11429,8,1762,945.0,1.0,2,2,2012,4618.0,Greenfield,Detached,614655
11430,9,2051,915.0,1.0,4,1,1989,24622.0,Greenfield,Detached,641386
11431,3,1101,1434.0,3.0,3,2,1967,9059.0,East,Semi-Detached,420003
11432,7,2363,1235.0,1.0,2,2,2016,9588.0,South,Detached,692163
11433,8,2143,578.0,3.0,1,2,2011,10006.0,South,Townhouse,596902
11434,6,2145,1119.0,1.0,4,2,1959,9997.0,Lakeside,Detached,586617
11435,6,1991,1319.0,2.0,3,3,2001,6048.0,Central,Townhouse,613613
11436,4,1761,1661.0,2.0,4,2,2022,20699.0,South,Detached,551076
11438,7,2075,1354.0,3.0,4,3,2004,12309.0,West,Detached,706143
11439,10,1555,1074.0,1.0,3,1,1995,6461.0,West,Semi-Detached,619676
11440,5,1435,1205.0,2.0,2,3,2024,5965.0,Greenfield,Detached,588481
11442,4,2602,517.0,2.0,3,2,1975,7619.0,Greenfield,Detached,547913
11444,5,943,741.0,3.0,4,1,1987,9089.0,Central,Semi-Detached,463790
11445,5,1841,1202.0,3.0,3,2,1971,25796.0,Greenfield,Detached,546303
11446,3,1778,1542.0,2.0,1,1,1975,21229.0,Greenfield,Detached,446216
11447,10,1845,811.0,2.0,3,2,2018,14256.0,North,Detached,745671
11448,10,1884,94.0,3.0,4,1,1984,28892.0,South,Townhouse,582550
11449,8,1627,885.0,3.0,5,2,2015,5230.0,East,Semi-Detached,642200
11450,6,2569,1415.0,0.0,4,2,2022,10747.0,East,Semi-Detached,672627
11451,10,870,1265.0,2.0,3,2,2000,8278.0,Central,Detached,601541
11452,7,1294,1221.0,2.0,4,1,1967,3609.0,Greenfield,Townhouse,555767
11454,5,846,538.0,1.0,4,1,1961,6415.0,East,Semi-Detached,367901
11456,7,2664,716.0,2.0,3,2,1956,6697.0,Greenfield,Semi-Detached,590965
11457,8,1761,1924.0,1.0,3,3,1955,6528.0,Greenfield,Detached,637990
11458,6,1877,1278.0,0.0,3,2,1994,15948.0,East,Detached,596546
11459,8,1057,818.0,1.0,4,2,1988,7768.0,North,Detached,495589
11460,5,1411,805.0,3.0,3,2,2000,13501.0,Lakeside,Detached,544660
11462,7,1575,954.0,2.0,4,2,1972,9742.0,East,Detached,590001
11463,7,2455,1497.0,2.0,4,1,1961,7168.0,Greenfield,Detached,693255
11467,4,2024,1070.0,2.0,5,2,2003,7633.0,South,Detached,519442
11468,8,2377,1358.0,1.0,4,2,1956,14282.0,West,Townhouse,643095
11469,6,2619,807.0,2.0,3,2,1966,10182.0,East,Semi-Detached,591116
11471,7,1304,1174.0,2.0,5,3,1973,8005.0,North,Townhouse,549640
11472,4,1058,294.0,2.0,3,2,1951,3345.0,South,Detached,348214
11473,3,1621,1856.0,3.0,3,2,1982,4617.0,South,Townhouse,486804
11474,4,2006,1566.0,0.0,4,2,1970,7024.0,West,Detached,527230
11476,10,1708,609.0,2.0,3,2,2002,6318.0,West,Detached,663921
11478,10,1833,1085.0,0.0,4,3,1994,6301.0,East,Detached,646322
11479,8,1291,1192.0,2.0,3,2,1958,15274.0,Lakeside,Semi-Detached,575422
11480,10,2899,1127.0,2.0,3,1,1955,7812.0,East,Townhouse,768626
11481,5,866,1252.0,2.0,3,3,2000,12183.0,Greenfield,Detached,489481
11483,8,2863,1277.0,2.0,3,3,2002,15128.0,Central,Detached,803452
11484,3,1754,630.0,1.0,4,3,1968,12666.0,North,Detached,488605
11485,9,1645,1595.0,2.0,3,4,2018,6130.0,Central,Semi-Detached,726780
11486,9,1553,1706.0,1.0,3,1,1974,19340.0,Lakeside,Detached,664385
11489,3,533,1147.0,2.0,3,2,1966,9479.0,South,Detached,278701
11490,3,2593,217.0,3.0,2,1,1985,9966.0,West,Detached,559454
11491,3,967,1271.0,2.0,2,2,1970,11447.0,East,Detached,412657
11493,9,1514,1819.0,3.0,4,1,2009,11023.0,North,Semi-Detached,662657
11495,8,871,374.0,2.0,3,3,1950,8002.0,Greenfield,Detached,490586
11496,7,2004,861.0,0.0,2,3,1963,7345.0,East,Semi-Detached,540566
11497,10,2863,260.0,2.0,3,3,1957,5561.0,South,Detached,715336
11499,5,1854,224.0,1.0,2,4,2000,5943.0,Central,Detached,520531
11500,9,1386,1061.0,1.0,2,3,2009,8904.0,South,Detached,566848
11501,5,1984,219.0,3.0,2,2,1983,7643.0,Greenfield,Townhouse,527475
11502,8,1761,922.0,0.0,2,1,1985,4389.0,Central,Semi-Detached,552707
11503,8,1397,1707.0,2.0,4,2,2011,5256.0,Central,Detached,632827
11504,5,2018,1194.0,2.0,3,2,1950,9598.0,West,Detached,582450
11505,9,2742,705.0,2.0,3,2,1991,6319.0,North,Townhouse,690730
11507,10,2146,1057.0,3.0,5,3,2003,5673.0,Central,Detached,753972
11508,4,1039,1239.0,,4,2,1996,5760.0,Greenfield,Semi-Detached,481125
11509,10,1224,503.0,2.0,3,1,1988,16754.0,West,Semi-Detached,599227
11510,6,2010,1287.0,2.0,3,3,1979,4833.0,Central,Semi-Detached,595058
11511,9,2566,0.0,2.0,3,2,1956,15522.0,North,Semi-Detached,632345
11513,7,1578,855.0,2.0,1,1,1999,5961.0,Central,Semi-Detached,566178
11514,3,1750,1303.0,2.0,4,4,1994,9508.0,Central,Semi-Detached,523705
11515,6,1062,1059.0,3.0,3,1,2023,8193.0,Central,Detached,530414
11516,8,2082,488.0,2.0,5,2,2021,7320.0,South,Detached,633150
11517,9,2235,656.0,2.0,2,1,1959,8832.0,Greenfield,Semi-Detached,651706
11519,6,1491,1018.0,3.0,4,3,1995,7260.0,North,Detached,620566
11520,7,1896,818.0,2.0,2,2,2024,12189.0,Greenfield,Detached,600237
11521,8,1510,858.0,2.0,3,3,1955,4172.0,South,Townhouse,531276
11523,3,2905,843.0,1.0,3,2,2011,5611.0,East,Detached,573786
11524,7,1614,1015.0,2.0,3,3,1968,4970.0,Greenfield,Semi-Detached,544523
11525,7,1553,1918.0,,3,2,2011,8315.0,North,Townhouse,640814
11526,5,1394,481.0,2.0,3,2,2002,10043.0,West,Semi-Detached,461958
11527,9,2159,309.0,2.0,5,3,1973,3308.0,East,Semi-Detached,608494
11528,3,1650,1363.0,2.0,2,3,2005,6463.0,South,Detached,471095
11529,8,1393,779.0,2.0,6,4,2011,6922.0,Central,Townhouse,632074
11530,6,2477,923.0,3.0,3,3,1983,7034.0,North,Detached,671355
11531,8,2531,738.0,3.0,4,1,1971,4487.0,Central,Townhouse,642853
11533,4,723,1689.0,1.0,2,2,2006,5309.0,Lakeside,Detached,499042
11534,7,2304,1371.0,2.0,4,4,1959,6882.0,Lakeside,Detached,699157
11535,5,1373,1395.0,3.0,3,2,2015,3690.0,East,Detached,540426
11536,4,2185,484.0,3.0,4,2,1957,6904.0,South,Semi-Detached,495296
11537,3,666,590.0,3.0,3,2,1987,5789.0,West,Townhouse,344935
11538,8,2241,0.0,2.0,3,2,2011,7109.0,North,Semi-Detached,617965
11539,8,1084,726.0,2.0,3,1,1977,9160.0,Greenfield,Townhouse,524160
11542,9,1225,961.0,0.0,4,1,2014,6801.0,North,Townhouse,599649
11543,6,1526,1041.0,3.0,5,3,2016,10569.0,Lakeside,Semi-Detached,617492
11544,7,2127,774.0,1.0,2,2,1958,13272.0,North,Detached,568537
11546,6,2071,1356.0,1.0,4,2,1959,7925.0,Central,Semi-Detached,581416
11547,10,2837,404.0,3.0,3,3,1961,9640.0,South,Detached,761534
11549,7,2639,1423.0,2.0,2,2,1970,12554.0,West,Townhouse,671054
11550,10,1807,884.0,3.0,3,2,1970,11435.0,North,Detached,663205
11551,7,1256,1330.0,2.0,2,1,2014,11497.0,Greenfield,Semi-Detached,507739
11553,9,1646,1008.0,0.0,4,2,2018,9328.0,Central,Semi-Detached,650216
11554,6,2257,1207.0,1.0,3,2,2013,9250.0,West,Detached,661739
11555,6,1680,755.0,3.0,3,2,1998,4647.0,West,Townhouse,536635
11556,7,2581,1123.0,3.0,6,3,2021,12942.0,South,Detached,707542
11557,4,952,1234.0,2.0,4,2,1966,3774.0,South,Detached,414112
11558,5,1743,1128.0,2.0,4,2,2022,11022.0,West,Townhouse,567925
11559,9,1061,642.0,2.0,3,2,1981,9021.0,East,Semi-Detached,550285
11560,5,1950,1133.0,0.0,4,3,2019,7039.0,East,Townhouse,549773
11563,6,500,1435.0,1.0,3,2,1956,4441.0,North,Townhouse,380620
11564,4,1859,955.0,3.0,3,3,1976,15130.0,East,Detached,501209
11565,5,1990,1350.0,1.0,4,1,1957,8264.0,East,Semi-Detached,502942
11566,5,1972,1162.0,1.0,3,2,2022,22671.0,North,Semi-Detached,603561
11569,5,2124,653.0,1.0,4,3,2020,5865.0,Greenfield,Semi-Detached,560726
11570,8,2406,797.0,0.0,3,3,1996,7611.0,Central,Townhouse,628792
11571,4,772,1126.0,2.0,4,1,1959,8558.0,North,Detached,407479
11572,10,1926,1169.0,2.0,3,1,1982,15470.0,North,Detached,695383
11573,8,1473,574.0,2.0,2,2,1956,13894.0,Central,Detached,576505
11575,10,1941,1279.0,3.0,2,2,1963,17736.0,Lakeside,Townhouse,687292
11576,9,1482,768.0,3.0,2,3,1993,3229.0,Greenfield,Townhouse,580823
11577,9,1378,435.0,2.0,5,4,1995,9852.0,West,Townhouse,604008
11578,4,1769,992.0,2.0,3,2,2010,14076.0,South,Semi-Detached,491734
11579,8,1152,872.0,0.0,4,3,1985,10235.0,Lakeside,Semi-Detached,573349
11580,5,1153,1095.0,4.0,3,2,1962,4392.0,Greenfield,Detached,480480
11581,6,2124,905.0,,3,2,1965,14950.0,West,Semi-Detached,581237
11582,4,1118,247.0,1.0,3,2,1954,11269.0,Central,Semi-Detached,404218
11584,10,2004,928.0,2.0,3,3,1999,8324.0,East,Townhouse,686029
11585,8,801,1303.0,2.0,4,2,1987,19621.0,Central,Townhouse,535779
11586,4,1377,771.0,2.0,3,2,2005,9772.0,Greenfield,Townhouse,429970
11587,3,2407,1721.0,2.0,5,2,2012,7175.0,Central,Townhouse,607721
11588,3,1210,285.0,3.0,2,4,1997,5553.0,Lakeside,Detached,453010
11589,9,1495,1574.0,1.0,3,2,2008,11250.0,North,Townhouse,620812
11590,10,2004,960.0,2.0,4,3,1993,12469.0,South,Semi-Detached,685682
11591,6,2181,1394.0,2.0,5,3,2004,8206.0,West,Detached,642379
11593,6,1421,1506.0,3.0,4,2,1950,14555.0,Central,Semi-Detached,578224
11595,6,2706,611.0,2.0,3,2,1953,19408.0,Lakeside,Detached,676106
11597,6,1797,,3.0,1,2,2007,4501.0,East,Townhouse,553039
11598,7,1305,1139.0,2.0,4,1,1986,4767.0,South,Semi-Detached,530714
11599,10,1293,,2.0,5,3,1998,4855.0,Central,Detached,693355
11600,7,2037,637.0,0.0,4,3,2016,7192.0,Greenfield,Detached,607298
11601,10,1980,1288.0,1.0,3,4,1968,6480.0,Central,Detached,753038
11602,9,2521,814.0,2.0,2,2,1950,12686.0,North,Detached,713453
11603,4,2108,997.0,3.0,5,3,1978,11898.0,North,Detached,572965
11604,3,923,1079.0,2.0,3,3,1982,7235.0,South,Townhouse,354821
11606,9,1201,738.0,2.0,4,2,1990,7191.0,Lakeside,Detached,571787
11607,4,1539,1590.0,2.0,3,2,1972,7636.0,Lakeside,Detached,524992
11609,8,2848,1025.0,3.0,3,2,2020,7715.0,South,Detached,781361
11610,5,3460,1147.0,1.0,2,2,2006,9146.0,South,Detached,706441
11611,7,2084,932.0,3.0,4,2,1955,4695.0,Greenfield,Townhouse,605689
11613,10,2044,970.0,3.0,3,2,1971,9268.0,Central,Detached,707940
11614,3,2238,1143.0,2.0,4,1,1953,6317.0,East,Detached,524605
11615,8,1574,1508.0,2.0,4,3,2021,5749.0,Central,Semi-Detached,656655
11616,5,2737,739.0,3.0,4,2,2013,11375.0,East,Detached,697185
11617,9,1877,1674.0,1.0,1,2,1986,4493.0,East,Detached,674776
11618,3,2024,438.0,2.0,4,1,1980,4903.0,Central,Detached,497399
11619,8,2116,1702.0,0.0,3,1,1986,8665.0,West,Semi-Detached,625082
11621,7,2211,953.0,1.0,4,2,1957,9179.0,North,Detached,628287
11622,4,1411,294.0,1.0,3,1,1989,7233.0,East,Detached,399403
11623,8,1443,868.0,2.0,5,3,1954,6973.0,East,Detached,594052
11624,6,1145,634.0,2.0,2,2,1977,12606.0,Central,Detached,466891
11625,8,1992,807.0,2.0,4,2,1958,11775.0,Greenfield,Detached,608180
11626,9,2178,995.0,0.0,1,2,1951,8181.0,North,Detached,662722
11627,3,2002,1433.0,2.0,5,1,2012,7060.0,South,Detached,541521
11628,3,2671,1133.0,1.0,2,3,2000,8128.0,South,Detached,545250
11629,9,1747,1173.0,2.0,2,3,1980,5767.0,West,Detached,657178
11630,8,2118,612.0,2.0,3,2,1956,7477.0,East,Detached,653591
11631,9,1150,698.0,2.0,3,2,1979,6418.0,Central,Townhouse,556451
11632,5,1537,1769.0,2.0,3,2,2007,7645.0,South,Semi-Detached,535299
11633,10,2133,756.0,2.0,4,2,1952,6523.0,West,Semi-Detached,690890
11635,7,1588,953.0,2.0,2,2,2005,11562.0,Greenfield,Townhouse,587732
11639,3,2240,1006.0,2.0,4,2,1999,8694.0,South,Detached,523012
11640,4,2066,895.0,2.0,4,1,1996,6783.0,South,Semi-Detached,494349
11641,6,2025,1028.0,2.0,3,3,1950,14857.0,North,Townhouse,538378
11642,3,1777,1185.0,1.0,2,2,2006,6204.0,Central,Detached,500721
11643,7,1754,1407.0,1.0,3,2,1987,3263.0,Greenfield,Semi-Detached,555088
11645,3,2134,1298.0,2.0,6,4,2019,16572.0,Central,Detached,598960
11646,5,1982,1705.0,1.0,3,2,2014,6934.0,Central,Detached,641189
11647,9,2021,1203.0,2.0,1,3,2011,6344.0,Greenfield,Detached,715417
11648,6,1461,1175.0,2.0,2,3,2005,8096.0,Central,Detached,567207
11649,3,566,442.0,3.0,3,4,2016,12609.0,Greenfield,Semi-Detached,388445
11651,5,1487,1205.0,1.0,2,2,1957,10439.0,East,Townhouse,417752
11652,8,1275,1012.0,3.0,5,2,2009,7347.0,West,Detached,588842
11653,4,2131,844.0,0.0,3,2,1989,10476.0,East,Townhouse,473364
11654,9,1534,1147.0,1.0,5,2,2011,8676.0,North,Detached,652236
11655,4,2333,1026.0,3.0,4,1,1990,6688.0,Central,Detached,591380
11656,5,2089,1501.0,2.0,4,4,1961,8985.0,Central,Semi-Detached,598723
11657,4,2126,1084.0,1.0,4,1,2003,6267.0,Central,Detached,575311
11658,5,999,751.0,0.0,4,2,1960,4303.0,East,Detached,416114
11659,3,2417,1446.0,0.0,4,2,2009,7929.0,West,Detached,558992
11662,5,1829,859.0,2.0,6,1,1987,7866.0,West,Semi-Detached,594225
11664,5,1975,1084.0,3.0,4,2,1966,6895.0,North,Semi-Detached,586516
11665,5,1184,1055.0,2.0,5,3,2015,7928.0,Central,Townhouse,508471
11666,8,1006,1242.0,1.0,3,3,2021,4129.0,North,Detached,592940
11667,10,913,943.0,2.0,2,4,1985,4868.0,Greenfield,Detached,569987
11668,3,2362,315.0,3.0,3,1,2023,3758.0,West,Detached,511942
11669,9,1404,877.0,3.0,3,2,1956,12992.0,Greenfield,Detached,572271
11670,6,2594,1368.0,0.0,4,2,1965,6505.0,North,Semi-Detached,619290
11671,8,1455,931.0,2.0,3,1,1963,14536.0,West,Detached,559020
11672,7,811,951.0,2.0,4,2,1974,2500.0,East,Detached,500326
11674,3,2430,765.0,1.0,2,2,1978,7759.0,East,Semi-Detached,486263
11675,3,1664,433.0,2.0,4,2,2005,9322.0,South,Semi-Detached,474477
11676,7,1448,986.0,3.0,4,3,1955,,Lakeside,Semi-Detached,580626
11677,9,1838,856.0,2.0,2,2,1950,10142.0,East,Semi-Detached,608021
11678,5,2026,664.0,2.0,4,2,1988,6761.0,North,Semi-Detached,565804
11679,8,2365,980.0,0.0,4,2,1950,4675.0,East,Detached,618051
11680,4,2547,1247.0,1.0,2,2,2012,4646.0,Central,Townhouse,596248
11681,6,1552,1046.0,2.0,2,1,2006,4609.0,South,Detached,517104
11683,7,1523,1775.0,2.0,3,2,2014,6010.0,North,Detached,654795
11684,3,1893,913.0,2.0,3,3,2014,3824.0,West,Semi-Detached,523171
11685,9,1220,1161.0,,3,3,1970,9446.0,Central,Townhouse,540205
11686,3,1224,846.0,1.0,4,2,1979,3009.0,East,Detached,420882
11687,6,1939,711.0,2.0,4,2,1982,14549.0,East,Detached,560650
11688,3,1723,,2.0,4,2,1997,19557.0,North,Townhouse,492049
11689,3,1768,858.0,3.0,2,3,1971,4432.0,South,Townhouse,432704
11690,6,1333,1194.0,2.0,5,2,2003,12846.0,North,Detached,561328
11691,8,1623,1990.0,,3,2,1953,9361.0,West,Detached,670185
11692,8,1242,764.0,1.0,3,2,2004,6388.0,West,Semi-Detached,546211
11693,6,2240,883.0,3.0,3,1,1993,6524.0,Greenfield,Detached,644877
11694,9,2319,1025.0,1.0,3,3,1961,10740.0,North,Townhouse,670744
11695,7,735,1208.0,3.0,4,2,2023,7857.0,West,Detached,538565
11696,10,1239,1155.0,1.0,5,2,2001,2500.0,West,Detached,632511
11697,3,927,1564.0,3.0,3,2,2014,20334.0,West,Detached,437787
11698,9,1392,79.0,2.0,4,2,2014,9722.0,Lakeside,Detached,547450
11699,3,1704,95.0,2.0,4,3,1959,7815.0,South,Detached,388711
11700,10,953,852.0,1.0,5,3,1967,5790.0,North,Detached,603566
11701,7,1243,1489.0,2.0,3,2,1996,7348.0,Central,Semi-Detached,605269
11702,8,1198,424.0,2.0,4,1,2015,14162.0,East,Detached,496983
11703,9,1864,0.0,3.0,3,2,1998,9000.0,North,Townhouse,638542
11704,5,1788,1278.0,1.0,4,2,2021,9472.0,South,Detached,538617
11705,5,1353,1147.0,4.0,1,2,1971,4560.0,South,Semi-Detached,446695
11706,10,1847,614.0,3.0,3,2,1975,6835.0,West,Detached,693748
11707,5,1449,656.0,1.0,3,1,1958,8186.0,North,Detached,443336
11708,8,1601,662.0,3.0,3,2,1970,10945.0,East,Detached,641959
11709,10,2670,1094.0,2.0,4,2,2012,6635.0,West,Detached,783409
11711,7,1035,1248.0,2.0,4,2,1963,4780.0,Greenfield,Semi-Detached,482699
11712,3,2206,0.0,2.0,4,2,1982,8254.0,North,Semi-Detached,477784
11713,7,2196,707.0,2.0,3,1,2020,7656.0,Greenfield,Detached,651331
11714,7,1118,600.0,2.0,3,2,1973,4045.0,West,Townhouse,434190
11715,8,2200,947.0,2.0,3,2,2022,7830.0,Lakeside,Semi-Detached,713210
11716,10,2596,835.0,2.0,1,2,2024,6155.0,East,Townhouse,729790
11717,10,1133,1369.0,2.0,3,3,2000,15114.0,East,Semi-Detached,611690
11719,4,2310,1068.0,3.0,4,2,1964,9368.0,Greenfield,Detached,598355
11721,8,2053,1793.0,1.0,4,2,1985,8899.0,South,Semi-Detached,639406
11722,5,1937,857.0,1.0,2,2,1988,6637.0,West,Detached,550770
11723,9,1965,1180.0,2.0,2,2,1953,5641.0,Greenfield,Semi-Detached,647745
11725,4,2326,93.0,2.0,3,2,2023,6824.0,Central,Detached,596373
11727,6,1624,1048.0,1.0,3,2,2006,12005.0,Central,Detached,612252
11729,4,908,501.0,4.0,3,2,2023,9592.0,East,Detached,460087
11730,8,2033,1258.0,3.0,4,3,2016,10065.0,Greenfield,Semi-Detached,658999
11731,8,2065,1798.0,1.0,4,3,1964,8931.0,West,Detached,686523
11732,5,1716,1218.0,2.0,3,2,1966,22484.0,Central,Detached,557051
11733,9,2368,1161.0,1.0,4,4,1967,5571.0,East,Semi-Detached,702164
11737,7,1737,806.0,1.0,1,2,1997,9328.0,Central,Townhouse,518900
11739,9,1874,425.0,2.0,3,2,1964,6927.0,Central,Detached,595293
11740,5,1547,578.0,2.0,5,1,1996,10006.0,South,Semi-Detached,459828
11744,5,866,1019.0,2.0,3,2,1990,7933.0,South,Detached,431587
11745,8,2712,313.0,2.0,3,3,2017,4589.0,Central,Semi-Detached,726837
